label,message,cleaned_message,message_length,word_count,has_number,has_currency,uppercase_ratio,label_encoded
ham,Hey i've booked the 2 lessons on sun liao...,hey ive booked lessons sun liao,44,9,1,0,0.022727272727272728,0
ham,Thank you. do you generally date the brothas?,thank generally date brothas,45,8,0,0,0.022222222222222223,0
ham,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",way sure train worc foregate street shrub hill fun night,90,19,0,0,0.022222222222222223,0
ham,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",thought watch cos thats kind thing getanth loves much,99,21,1,0,0.020202020202020204,0
spam,You have won a guaranteed 32000 award or maybe even å£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,won guaranteed award maybe even cash claim award call free legitimat efreefone number wat,163,31,1,1,0.012269938650306749,1
ham,Good morning. At the repair shop--the ONLY reason i'm up at this hour.,good morning repair shopthe reason hour,70,13,0,0,0.08571428571428572,0
ham,"And that's fine, I got enough bud to last most of the night at least",thats fine enough bud last most night least,68,15,0,0,0.029411764705882353,0
ham,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,back good journey receipts tell like pendent,104,22,0,0,0.038461538461538464,0
ham,So that takes away some money worries,takes away money worries,37,7,0,0,0.02702702702702703,0
ham,"aight we can pick some up, you open before tonight?",aight pick open before tonight,51,10,0,0,0.0,0
spam,"Latest News! Police station toilet stolen, cops have nothing to go on!",latest news police station toilet stolen cops nothing,70,12,0,0,0.04285714285714286,1
ham,Sac needs to carry on:),sac needs carry,23,5,0,0,0.043478260869565216,0
ham,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.,sing important find someone female place well preferably citizen smart help navigate through even things like choosing phone plan require guidance doubt ask especially girls,251,44,0,0,0.02390438247011952,0
ham,What???? Hello wats talks email address?,hello wats talks email address,40,6,0,0,0.05,0
ham,Except theres a chick with huge boobs.,except theres chick huge boobs,38,7,0,0,0.02631578947368421,0
ham,Im just wondering what your doing right now?,wondering doing right,44,8,0,0,0.022727272727272728,0
ham,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,wishing beautiful day each moment revealing even things keep smiling enjoy,101,18,0,0,0.0297029702970297,0
spam,"\For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk\""""",most sparkling shopping breaks per person call visit,112,16,1,0,0.008928571428571428,1
ham,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/,hear loud scream ltgt minutes cause gyno shoving things dont belong,120,24,0,0,0.016666666666666666,0
ham,Ok i thk i got it. Then u wan me 2 come now or wat?,thk wan wat,51,15,1,0,0.0392156862745098,0
spam,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,txt call claim reward hours talk time phone subscribegbpmnth inc hrs stoptxtstop,147,26,1,0,0.07482993197278912,1
ham,U GOIN OUT 2NITE?,goin nite,17,4,1,0,0.7058823529411765,0
ham,I will treasure every moment we spend together...,treasure every moment spend together,49,8,0,0,0.02040816326530612,0
ham,Shall I bring us a bottle of wine to keep us amused? Only joking! IÛ÷ll bring one anyway,bring bottle wine keep amused joking ill bring one anyway,89,18,0,0,0.056179775280898875,0
spam,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=trueåÁC C RingtoneåÁ,widelivecomindex wmlidadafirsttruec ringtone,85,5,1,0,0.058823529411764705,1
spam,"URGENT! Last weekend's draw shows that you have won å£1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",urgent last weekends draw shows won cash spanish holiday call claim rstm ppm,143,25,1,1,0.17482517482517482,1
ham,I thought slide is enough.,thought slide enough,26,5,0,0,0.038461538461538464,0
ham,Well obviously not because all the people in my cool college life went home ;_;,well obviously because people cool college life went home,79,15,0,0,0.012658227848101266,0
ham,Ok lor Ì_ reaching then message me.,lor reaching message,35,7,0,0,0.05714285714285714,0
ham,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?,wheres mummys boy being good bad being positive negative mummy being made wait hmmmm,122,26,0,0,0.040983606557377046,0
ham,Dhoni have luck to win some big title.so we will win:),dhoni luck win big titleso win,54,11,0,0,0.018518518518518517,0
ham,Yes princess! I want to please you every night. Your wish is my command...,yes princess please every night wish command,74,14,0,0,0.04054054054054054,0
ham,No probably  &lt;#&gt; %.,probably ltgt,25,4,0,0,0.04,0
ham,Really do hope the work doesnt get stressful. Have a gr8 day.,really hope work doesnt stressful day,61,12,1,0,0.03278688524590164,0
ham,Have you seen who's back at Holby?!,seen whos back holby,35,7,0,0,0.05714285714285714,0
ham,Shall call now dear having food,call dear having food,31,6,0,0,0.03225806451612903,0
spam,URGENT We are trying to contact you Last weekends draw shows u have won a å£1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,urgent trying contact last weekends draw shows won prize guaranteed call claim code valid hrs,149,27,1,1,0.1476510067114094,1
ham,So li hai... Me bored now da lecturer repeating last weeks stuff waste time... ,hai bored lecturer repeating last weeks stuff waste time,79,14,0,0,0.02531645569620253,0
ham,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy",picking various points going yeovil motor project hours home max easy,169,39,1,0,0.005917159763313609,0
ham,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(,fuck family going rhode island wherever fuck leaving alone week new bong,135,28,0,0,0.014814814814814815,0
ham,Ofcourse I also upload some songs,ofcourse upload songs,33,6,0,0,0.06060606060606061,0
spam,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out,per min call germany line per min check planettalkinstantcom info text stop opt,145,28,1,0,0.07586206896551724,1
ham,Oh thanks a lot..i already bought 2 eggs ..,thanks loti already bought eggs,43,9,1,0,0.023255813953488372,0
ham,U studying in sch or going home? Anyway i'll b going 2 sch later.,studying sch going home anyway ill going sch later,65,14,1,0,0.03076923076923077,0
spam,Marvel Mobile Play the official Ultimate Spider-man game (å£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,marvel mobile play official ultimate spiderman game mobile right text spider game send free ball wallpaper,161,30,1,1,0.10559006211180125,1
ham,I think if he rule tamilnadu..then its very tough for our people.,rule tamilnaduthen tough people,65,12,0,0,0.015384615384615385,0
ham,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in.",cool tip anyway home something drop later lets town tonight maybe mum,155,34,0,0,0.025806451612903226,0
ham,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...",good afternoon love goes day sleep hope well boytoy,118,27,0,0,0.0423728813559322,0
ham,Yes... I trust u to buy new stuff ASAP so I can try it out,yes trust buy new stuff asap try,58,15,0,0,0.1206896551724138,0
ham,Why did I wake up on my own &gt;:(,wake,34,9,0,0,0.058823529411764705,0
ham,Now get step 2 outta the way. Congrats again.,step outta way congrats again,45,9,1,0,0.044444444444444446,0
ham,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,love one law happy person love way friendship one law never friend feel alone until alive gud night,155,30,0,0,0.03225806451612903,0
spam,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,private account statement shows unredeemed points call identifier code expires,148,21,1,0,0.11486486486486487,1
ham,Apo all other are mokka players only,apo other mokka players,36,7,0,0,0.027777777777777776,0
ham,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI",perhaps much easy give account identification tomorrow uni,82,15,0,0,0.04878048780487805,0
ham,Wait . I will msg after  &lt;#&gt;  min.,wait msg after ltgt min,40,8,0,0,0.05,0
ham,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.,told before tell stupid hear after wont tell anything dad called brother spoken,127,26,0,0,0.031496062992125984,0
ham,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8,gods love limit gods grace measure gods power boundaries gods endless blessings always life gud,149,27,1,0,0.040268456375838924,0
ham,I want to be inside you every night...,inside every night,38,8,0,0,0.02631578947368421,0
ham,"Machan you go to gym tomorrow,  i wil come late goodnight.",machan gym tomorrow wil late goodnight,58,11,0,0,0.017241379310344827,0
ham,Lol they were mad at first but then they woke up and gave in.,lol mad first woke gave,61,14,0,0,0.01639344262295082,0
ham,"ItÛ÷s reassuring, in this crazy world.",reassuring crazy world,39,6,0,0,0.05128205128205128,0
ham,"Just making dinner, you ?",making dinner,25,5,0,0,0.04,0
ham,Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave,yes please leave ltgt ltgt leave,69,13,0,0,0.043478260869565216,0
ham,Oh... Okie lor...We go on sat... ,okie lorwe sat,33,6,0,0,0.09090909090909091,0
ham,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,great role model giving much really wish each day miracle god reason everything must wish knew dont ive looked since young still great day,245,56,0,0,0.02040816326530612,0
ham,"Ya, i'm referin to mei's ex wat... No ah, waitin 4 u to treat, somebody shld b rich liao...So gd, den u dun have to work frm tmr onwards...",referin meis wat waitin treat somebody shld rich liaoso den dun work frm tmr onwards,139,29,1,0,0.02158273381294964,0
ham,Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt,miles smiles made frm letters difference smile face keeps happy even though miles away keep smiling good nyt,166,33,0,0,0.018072289156626505,0
ham,"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.",way ive put skip right outside front house house pull before,122,27,0,0,0.01639344262295082,0
ham,Can you pls send me that company name. In saibaba colany,pls send company name saibaba colany,56,11,0,0,0.03571428571428571,0
ham,No. I dont want to hear anything,dont hear anything,32,7,0,0,0.0625,0
ham,You are a big chic. Common. Declare,big chic common declare,35,7,0,0,0.08571428571428572,0
ham,Thats cool. I want to please you...,thats cool please,35,7,0,0,0.05714285714285714,0
ham,Going to join tomorrow.,going join tomorrow,23,4,0,0,0.043478260869565216,0
ham,I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs,tell bad feel basically times text lately drugs,103,23,0,0,0.038834951456310676,0
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04,private account statement shows unredeemed sim points call identifier code expires,134,18,1,0,0.12686567164179105,1
ham,"Total disappointment, when I texted you was the craziest shit got :(",total disappointment texted craziest shit,68,12,0,0,0.029411764705882353,0
ham,Its just the effect of irritation. Just ignore it,effect irritation ignore,49,9,0,0,0.04081632653061224,0
ham,What about this one then.,one,25,5,0,0,0.04,0
ham,I think that tantrum's finished so yeah I'll be by at some point,tantrums finished yeah ill point,64,13,0,0,0.03125,0
ham,Compliments to you. Was away from the system. How your side.,compliments away system side,60,11,0,0,0.05,0
ham,happened here while you were adventuring,happened while adventuring,40,6,0,0,0.0,0
ham,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. ",hey chief give bell talk royal visit june,113,25,1,0,0.017699115044247787,0
